id;votes;priority;severity;precedence
191028;39;0.6;0.4;
297883;62;0.6;0.1;
145664;149;0.6;1.0;
261459;64;0.6;1.0;
309279;39;0.6;0.8;
176810;34;0.6;0.1;
267508;124;0.6;0.2;
113546;60;0.6;0.6;
279054;97;0.6;0.6;
332623;89;0.6;0.4;
333577;33;0.8;0.7;
343158;24;0.6;1.0;
306828;92;0.6;0.4;
175735;99;0.6;0.4;
206961;73;0.6;0.4;
342321;95;0.6;0.2;
159138;61;0.6;0.6;
329320;64;0.6;1.0;
109338;156;0.6;1.0;
310314;58;0.6;0.8;
201057;96;0.6;0.8;
121088;74;0.6;0.8;
175347;41;0.6;0.4;
344366;50;0.6;1.0;
342006;89;0.6;0.1;
323603;37;0.6;0.8;
344074;17;0.6;0.7;
314752;31;0.6;0.8;
335855;47;0.6;0.2;
331281;80;0.6;0.2;
344267;23;0.6;0.2;
344502;172;0.6;0.6;
124361;68;0.6;0.6;
342507;89;0.6;1.0;
81805;120;0.6;0.6;
104491;73;0.6;0.8;
188870;69;0.6;0.4;
333656;103;0.6;0.4;
317576;10;0.6;0.8;
179775;97;0.6;0.4;
332935;85;0.6;1.0;
324940;5;0.6;0.1;
335545;85;0.6;0.8;
315141;109;0.6;0.6;
117648;54;0.6;0.1;
310785;81;0.6;0.4;
338819;77;0.6;0.8;
120245;130;0.6;0.4;
343286;106;0.6;0.4;
293512;128;0.6;0.8;
333401;30;0.6;0.4;
333464;95;0.6;0.8;
214532;36;0.6;0.6;
272421;84;0.6;0.6;
293133;78;0.6;0.4;
342986;5;0.6;0.6;
162376;104;0.6;0.8;
333050;102;0.6;0.4;
282866;100;0.6;0.1;
209372;51;0.6;0.8;
78006;79;0.4;0.6;
339066;89;0.6;1.0;
343506;26;0.6;0.4;
344632;42;0.6;0.4;
342937;8;0.6;0.8;
344276;86;0.6;0.2;
334485;36;0.6;0.1;
330357;89;0.6;0.6;
333627;87;0.6;0.6;
319761;98;0.6;0.4;
296156;86;0.6;1.0;
318945;12;0.6;0.4;
328312;45;0.6;0.8;
111553;118;0.6;0.6;
172630;52;0.6;1.0;
293365;75;0.6;0.1;
313455;222;0.6;0.4;
86649;21;0.6;0.6;
269361;182;0.6;0.2;
192458;24;0.8;0.4;
339894;90;0.6;1.0;
148446;79;0.6;0.6;
127761;50;0.6;0.2;
343888;126;0.6;0.6;
78259;95;0.6;0.6;
339603;84;0.6;0.4;
101457;74;0.6;0.4;
131604;36;0.6;0.2;
195689;116;0.6;0.6;
332281;97;0.6;0.2;
316975;44;0.6;1.0;
186066;17;0.6;0.8;
323649;28;0.6;1.0;
334749;58;0.6;0.8;
176095;83;0.6;0.6;
122195;105;0.6;0.6;
318618;49;0.6;0.2;
128193;115;0.6;0.8;
338031;20;0.6;0.4;
287644;26;0.6;0.6;
342811;94;0.6;0.2;
274102;145;0.8;0.1;
161961;7;0.6;0.4;
339067;66;0.6;0.6;
112525;95;0.6;0.8;
134346;39;0.6;0.2;
119787;39;0.6;1.0;
333329;148;0.6;1.0;
138956;98;0.6;0.4;
331688;87;0.6;0.2;
325877;198;0.6;0.2;
296500;28;0.6;1.0;
343261;73;0.6;0.2;
338236;43;0.6;0.8;
140024;31;0.6;1.0;
278610;52;0.6;1.0;
338270;79;0.6;1.0;
288835;51;0.6;0.8;
344720;55;0.6;0.8;
309595;33;0.6;0.4;
216689;52;0.6;0.8;
279318;44;0.6;1.0;
344551;13;0.6;1.0;
141855;140;0.6;0.6;
221603;171;0.6;1.0;
207533;97;0.6;0.8;
341196;105;0.6;0.6;
146192;67;0.6;0.2;
318232;26;0.6;0.4;
173699;51;0.6;0.2;
238249;42;0.6;0.8;
330275;9;0.6;0.6;
332949;29;0.6;0.2;
333450;76;0.6;0.6;
329555;99;0.6;0.4;
328184;110;0.6;0.8;
324376;24;0.6;0.4;
120384;62;0.6;0.4;
331736;52;0.6;0.8;
322655;31;0.6;0.8;
344374;57;0.6;0.4;
345027;71;0.6;0.4;
322004;29;0.6;0.4;
338777;102;0.6;1.0;
331929;110;0.6;0.6;
248755;19;0.6;0.4;
344112;55;0.6;0.4;
344566;20;0.6;1.0;
320376;89;0.6;0.6;
338066;68;0.6;0.4;
299028;65;0.6;0.2;
333636;80;0.6;0.8;
331803;22;0.6;0.4;
345253;35;0.6;0.6;
177367;33;0.6;0.8;
304342;48;0.6;0.6;
226865;75;0.6;1.0;
163654;106;0.6;1.0;
156532;119;0.6;0.2;
334032;71;0.6;0.8;
200319;42;0.6;0.6;
344584;18;0.6;0.2;
181991;126;0.8;0.2;
327842;84;0.6;0.8;
315189;100;0.6;1.0;
344505;99;0.6;0.1;
341617;27;0.6;0.8;
256379;68;0.6;0.2;
321136;66;0.6;0.8;
323132;50;0.6;0.8;
146477;83;0.6;0.4;
328104;247;0.6;0.8;
100203;68;0.6;0.4;
175854;4;0.6;0.8;
107744;61;0.6;0.2;
89576;97;0.6;0.2;300453,
