id;votes;priority;severity;precedence
278610;44;0.6;1.0;
196675;65;0.6;0.1;
160988;116;0.6;1.0;
333402;40;0.6;0.6;
162376;62;0.6;0.8;
318232;24;0.6;0.4;
343506;9;0.6;0.6;
344502;162;0.6;0.8;
328312;41;0.6;0.6;
192686;73;0.6;0.2;
343979;24;0.6;0.8;
186083;59;0.6;0.8;
253886;58;0.6;1.0;
329910;69;0.6;0.4;
335760;83;0.6;1.0;
215723;73;0.6;0.4;
323404;57;0.6;1.0;
328104;206;0.6;0.8;
310073;48;0.6;1.0;
107744;22;0.6;0.1;
154043;28;0.6;0.2;
306373;99;0.6;0.4;
330221;104;0.6;0.55;
332935;52;0.6;0.2;
288835;46;0.6;0.6;
235862;117;0.6;0.2;
117283;140;0.8;0.6;
317576;3;0.6;0.4;
159779;38;0.6;0.6;
327842;65;0.6;0.8;
226771;1;0.6;0.1;
311608;92;0.6;0.6;
317964;95;0.6;0.4;
332605;48;0.6;1.0;
76205;53;0.6;0.2;
325877;190;0.6;0.6;
339627;114;0.6;1.0;
340670;36;0.6;0.4;
325035;42;0.6;0.6;
308614;41;0.6;0.4;
89576;54;0.6;0.2;300453,
338270;50;0.6;1.0;
343329;266;0.6;0.6;
88391;37;0.6;0.1;
243740;58;0.6;1.0;
345541;36;0.6;1.0;
345542;45;0.6;0.2;
238249;28;0.6;1.0;
316663;50;0.6;1.0;
153197;72;0.6;0.1;
269408;64;0.6;0.2;
330750;86;0.6;1.0;
244699;13;0.6;0.1;
186084;47;0.6;0.2;
59588;33;0.6;0.2;
328348;85;0.6;0.4;
334032;33;0.6;0.6;
279054;62;0.6;0.6;
345602;53;0.6;1.0;
248756;27;0.2;0.1;
344720;6;0.6;0.4;
293133;50;0.6;0.4;
312169;70;0.6;0.4;
342779;38;0.6;0.2;
335941;34;0.6;1.0;
81805;82;0.6;0.4;
200317;48;0.6;0.1;
335590;34;0.6;0.4;
82430;49;0.6;0.4;
90863;67;0.6;0.1;
343313;67;0.6;0.4;
156262;85;0.6;0.2;
146192;42;0.6;1.0;
188241;70;0.6;0.8;
345218;46;0.6;0.6;
307052;78;0.6;0.6;
338066;31;0.6;0.4;
343158;17;0.6;0.8;
330852;97;0.6;0.8;
146477;46;0.6;0.4;
333919;37;0.6;0.4;
328891;154;0.6;0.8;
172630;48;0.6;0.8;
342811;85;0.6;0.6;
313809;55;0.6;0.4;
331465;46;0.6;0.2;
176809;45;0.6;0.8;
315806;118;0.6;0.2;
345189;36;0.6;0.8;
331736;50;0.6;1.0;
175735;74;0.6;0.1;
336195;24;0.6;0.8;
336085;52;0.6;0.6;
335988;65;0.6;0.4;
339067;29;0.6;0.6;
336766;63;0.6;0.1;
156532;71;0.6;0.1;
177019;60;0.6;0.1;
322004;1;0.6;0.4;
332623;78;0.6;0.4;
198625;88;0.6;0.1;
324024;34;0.6;0.6;
134781;13;0.6;0.1;
332949;16;0.6;0.2;
338819;73;0.6;0.8;
321801;80;0.6;1.0;
300453;84;0.6;0.6;
317278;52;0.6;0.8;
344505;53;0.6;0.1;
120384;14;0.6;0.4;
328569;17;0.6;0.1;
334749;52;0.6;0.8;
335608;13;0.6;0.2;
