id;votes;priority;severity;precedence
333401;10;0.6;0.2;
90863;67;0.6;0.1;
117283;140;0.8;0.6;
306373;99;0.6;0.4;
175649;83;0.6;0.6;
330221;104;0.6;0.55;
135737;201;0.6;0.1;
343313;67;0.6;0.4;
331736;50;0.6;1.0;
338442;92;0.6;0.2;
156262;85;0.6;0.2;
238249;28;0.6;1.0;
145294;14;0.6;1.0;
181991;106;0.8;0.1;
343979;24;0.6;0.8;
160005;68;0.6;0.6;
160988;116;0.6;1.0;
189569;0;0.6;0.1;
339066;80;0.6;0.2;
309096;58;0.6;1.0;
339676;72;0.8;0.2;
323404;57;0.6;1.0;
111553;102;0.6;0.6;
323815;57;0.6;0.4;
186066;0;0.6;0.2;
313581;38;0.6;0.6;
201055;13;0.6;0.8;
324386;81;0.6;0.4;
294050;27;0.6;0.2;
177367;31;0.6;0.1;
172630;48;0.6;0.8;
241877;20;0.6;0.4;
342507;42;0.6;1.0;
120245;101;0.6;0.1;
193009;62;0.6;0.1;
195689;94;0.6;1.0;
342265;65;0.6;0.6;
317278;52;0.6;0.8;
78006;63;0.4;0.4;
296156;60;0.6;0.8;
330203;8;0.6;0.2;
288835;46;0.6;0.6;
120384;14;0.6;0.4;
129204;0;0.6;0.2;
307052;78;0.6;0.6;
109338;135;0.6;0.6;
102868;20;0.6;0.6;
310073;48;0.6;1.0;
344632;0;0.6;0.4;
345602;53;0.6;1.0;
76205;53;0.6;0.2;
342659;45;0.6;0.1;
269361;152;0.6;0.4;
327842;65;0.6;0.8;
171183;94;0.6;0.6;
333393;14;0.6;0.8;
338270;50;0.6;1.0;
299028;38;0.6;0.4;
329247;20;0.6;0.4;
125125;85;0.6;0.1;
175347;0;0.6;0.4;
341196;72;0.6;0.6;
175854;0;0.6;0.4;
330357;50;0.6;0.2;
343261;47;0.6;0.55;
298559;51;0.6;0.8;
154380;3;0.6;0.4;
324129;23;0.6;0.4;
216689;38;0.6;0.8;
141946;120;0.6;0.4;
78259;49;0.6;0.6;
196808;22;0.6;1.0;
343327;19;0.6;0.4;
345775;0;0.6;0.2;
160987;46;0.6;0.1;
316975;5;0.6;0.4;
82430;49;0.6;0.4;
253886;58;0.6;1.0;
342466;0;0.6;0.4;
83301;58;0.6;0.1;
344584;0;0.6;0.2;
138956;75;0.6;1.0;
335590;34;0.6;0.4;
331281;53;0.6;1.0;
336547;38;0.6;0.25;
333577;0;0.8;0.7;
340366;42;0.6;0.7;
341680;47;0.6;0.4;
330750;86;0.6;1.0;
200319;39;0.6;0.2;
324087;20;0.6;0.1;
332414;20;0.6;0.1;
344551;0;0.6;0.1;
342779;38;0.6;0.2;
331803;0;0.6;0.4;
345189;36;0.6;0.8;
124361;31;0.6;1.0;
154810;31;0.6;0.1;
345027;68;0.6;0.2;
245419;51;0.6;0.2;
226771;1;0.6;0.1;
344505;53;0.6;0.1;
126740;80;0.6;1.0;
318232;24;0.6;0.4;
316663;50;0.6;1.0;
171163;31;0.6;1.0;
328184;102;0.6;0.2;
345930;30;0.6;1.0;
315767;49;0.6;0.8;
345254;0;0.6;0.2;
318618;37;0.6;0.25;
332122;83;0.6;1.0;
344366;0;0.6;0.7;
200317;48;0.6;0.1;
197873;0;0.6;0.1;
113546;48;0.6;0.6;
142915;12;0.6;0.8;
343060;89;0.6;0.4;
331817;0;0.6;0.1;
344481;66;0.6;0.4;
141855;100;0.6;0.4;
328569;17;0.6;0.1;
339894;88;0.6;0.55;
343088;19;0.6;0.1;
313809;55;0.6;0.4;
318945;0;0.6;0.4;
117648;34;0.6;0.1;
322004;1;0.6;0.4;
203355;75;0.6;1.0;
321136;20;0.6;1.0;
219892;76;0.6;0.6;
314752;0;0.6;0.4;
339627;114;0.6;1.0;
330419;53;0.6;0.8;
336676;40;0.6;0.4;
209372;29;0.6;0.1;
334749;52;0.6;0.8;
302579;37;0.6;1.0;
283145;29;0.6;0.1;
332717;121;0.6;0.6;
226865;29;0.6;1.0;
344112;15;0.6;0.4;
328104;206;0.6;0.8;
345356;37;0.6;0.4;
325807;57;0.6;0.6;
241502;118;1.0;0.1;
323132;35;0.6;0.4;
279054;62;0.6;0.6;
323060;19;0.6;0.2;
318387;0;0.6;1.0;
154043;28;0.6;0.2;
335737;0;0.6;0.4;
330275;0;0.6;1.0;
328179;20;0.6;0.2;
159906;94;0.6;0.1;
174231;89;0.6;0.1;
278483;0;0.6;0.1;
310314;34;0.6;0.8;
342512;70;0.6;0.55;
226905;20;1.0;0.4;
311524;57;0.6;0.6;
175735;74;0.6;0.1;
342811;85;0.6;0.6;
190947;120;0.6;0.4;
340670;36;0.6;0.4;
127761;43;0.6;0.2;
344826;0;0.6;0.8;
344374;47;0.6;0.6;
300453;84;0.6;0.6;
332605;48;0.6;1.0;
267618;104;1.0;0.55;
173699;40;0.6;0.1;
330862;52;0.6;0.6;
176810;0;0.6;0.1;
343329;266;0.6;0.6;
331299;0;0.6;0.6;
312795;0;0.6;0.1;
342937;0;0.6;0.8;
298533;0;0.6;0.2;
312430;92;0.6;0.8;
278610;44;0.6;1.0;
211662;101;0.6;0.4;
325877;190;0.6;0.6;
344636;45;0.6;0.7;
335760;83;0.6;1.0;
205305;61;0.6;0.2;
256379;65;0.6;0.4;
342986;0;0.6;0.6;
196675;65;0.6;0.1;
152837;29;0.6;0.4;
191028;38;0.6;0.2;
311549;50;0.6;0.4;
124977;70;0.6;0.4;
330852;97;0.6;0.8;
333517;25;0.6;0.4;
343725;0;0.6;0.55;
341129;2;0.6;0.55;
336195;24;0.6;0.8;
334550;66;0.6;0.2;
293512;99;0.6;0.6;
272421;35;0.6;1.0;
319761;75;0.6;0.4;
328891;154;0.6;0.8;
332281;65;0.6;0.8;
207533;59;0.6;0.1;
313022;25;0.6;0.4;
342322;27;0.6;0.4;
315519;65;0.6;0.4;
304342;0;0.6;0.1;
331929;88;0.6;0.6;
127812;78;0.6;0.4;
333464;62;0.6;0.8;
346102;46;0.6;1.0;
344074;0;0.6;0.7;
346386;48;0.6;1.0;
317964;95;0.6;0.4;
318354;74;0.6;0.4;
162376;62;0.6;0.8;
293365;58;0.6;0.1;
126731;9;0.6;0.2;
334485;34;0.6;0.1;
322532;29;0.6;0.4;
227290;27;0.6;0.2;
333941;60;0.6;0.8;
334706;0;0.6;0.1;
333656;66;0.6;0.2;
330634;22;0.6;1.0;
338113;106;0.6;0.4;
321080;75;0.6;0.6;
344276;71;0.6;0.4;
313549;18;0.6;1.0;
344502;162;0.6;0.8;
189688;29;0.6;0.2;
332298;64;0.6;0.6;
322570;82;0.6;0.1;
333919;37;0.6;0.4;
112525;55;0.6;0.2;
121088;24;0.6;0.6;
324940;4;0.6;0.1;
156532;71;0.6;0.1;
338066;31;0.6;0.4;
336085;52;0.6;0.6;
161961;0;0.6;1.0;
325039;50;0.6;0.2;
127549;134;0.6;0.6;
315189;60;0.6;0.2;
339394;50;0.6;0.6;
241129;108;0.6;0.8;
335608;13;0.6;0.2;
332935;52;0.6;0.2;
318595;0;0.6;0.4;
344267;0;0.6;0.6;
280378;94;0.6;0.2;
172208;1;0.6;0.1;
284250;40;0.6;0.4;
323649;5;0.6;1.0;
140514;15;0.6;0.8;
146477;46;0.6;0.4;
199989;0;0.6;0.1;
331688;63;0.6;0.2;
344940;0;0.6;0.1;
226876;0;0.6;1.0;
335988;65;0.6;0.4;
192686;73;0.6;0.2;
338236;10;0.6;0.6;
243499;17;0.6;1.0;
282866;67;0.6;0.1;
333677;0;0.6;0.1;
59588;33;0.6;0.2;
315727;89;0.6;0.4;
296500;0;0.6;0.4;
337641;23;0.6;0.4;
333402;40;0.6;0.6;
148446;38;0.6;1.0;
314395;82;0.6;1.0;
338819;73;0.6;0.8;
308614;41;0.6;0.4;
131604;0;0.6;0.2;
107744;22;0.6;0.1;
192458;10;0.8;0.4;
181974;18;0.6;0.1;
186083;59;0.6;0.8;
334399;17;0.6;0.1;
104491;32;0.6;0.6;
226866;26;0.6;0.4;
345003;2;0.6;0.2;
210042;0;0.6;0.1;
333627;49;0.6;1.0;
337731;48;0.6;0.1;
268913;20;0.6;0.4;
