id;votes;priority;severity;precedence
341967;45;0.6;0.6;
141946;120;0.6;0.4;
331688;37;0.6;0.2;
330862;52;0.6;0.2;
340756;52;0.6;0.2;
311508;20;0.6;1.0;
322004;0;0.6;0.4;
126323;44;0.6;0.6;
332298;34;0.6;0.6;
338236;5;0.6;0.6;
331307;17;0.6;0.8;
236367;27;0.6;0.2;
333656;0;0.6;0.2;
143647;44;0.6;0.2;
164074;10;0.6;1.0;
151461;22;0.6;0.8;
236291;27;0.6;0.2;
166624;73;0.6;0.6;
171163;31;0.6;0.6;
343087;0;0.6;0.6;
214532;8;0.6;1.0;
156634;22;0.6;1.0;
338066;2;0.6;0.4;
261459;20;0.6;0.6;
109338;89;0.6;0.2;
171662;34;0.6;0.4;
339574;0;0.6;0.8;
298559;1;0.6;0.8;
309595;17;0.6;0.4;
244424;59;0.6;0.6;
343329;182;0.6;0.2;
328184;83;0.6;0.2;
331736;25;0.6;1.0;
309279;28;0.6;0.8;
334749;28;0.6;0.8;
145294;3;0.6;1.0;
179775;74;0.6;0.6;
244090;0;0.6;0.4;
292766;29;0.6;0.6;
146239;98;0.6;0.2;
332949;0;0.6;0.8;
333032;0;0.6;0.4;
193723;0;0.6;0.2;
278610;0;0.6;0.6;
211662;75;0.6;0.4;
214695;50;0.6;0.8;
333401;10;0.6;0.2;
156262;37;0.6;0.2;
316663;20;0.6;1.0;
333941;60;0.6;0.6;
312169;41;0.6;0.4;
335760;50;0.6;1.0;
306828;9;0.6;1.0;
288944;86;0.6;0.8;
310073;2;0.6;1.0;
140514;15;0.6;0.6;
333450;52;0.6;0.6;
344374;47;0.6;0.6;
331465;43;0.6;0.8;
346102;0;0.6;1.0;
78259;49;0.6;0.2;
140513;40;0.6;0.2;
313022;25;0.6;0.4;
179839;0;0.6;0.2;
267508;75;0.6;0.6;
338551;3;0.6;1.0;
195689;33;0.6;1.0;
323603;0;0.6;0.8;
277348;0;0.6;0.6;
284474;97;0.6;0.8;
333517;22;0.6;0.4;
160988;39;0.6;1.0;
323429;27;0.6;1.0;
122195;27;0.6;0.6;
238249;0;0.6;1.0;
314395;82;0.6;1.0;
345218;44;0.6;0.6;
311608;47;0.6;0.6;
308614;5;0.6;0.4;
125738;123;0.6;0.8;
119787;24;0.6;1.0;
101457;50;0.6;0.2;
256379;35;0.6;0.8;
318354;0;0.6;0.4;
322655;5;0.6;1.0;
131604;0;0.6;0.2;
323132;35;0.6;0.4;
283227;59;0.6;1.0;
343979;0;0.6;0.8;
328348;53;0.6;0.4;
104523;102;0.6;0.8;
101118;20;0.6;0.8;
333402;15;0.6;0.6;
318596;20;0.6;1.0;
333812;38;0.6;0.2;
309553;20;0.6;1.0;
294050;0;0.6;0.6;
203355;47;0.6;1.0;
200319;39;0.6;0.4;
332600;0;0.6;0.4;
302579;0;0.6;0.8;
253886;50;0.6;1.0;
345930;0;0.6;1.0;
317278;38;0.6;0.8;
159138;0;0.6;0.6;
344566;19;0.6;1.0;
341196;72;0.6;0.6;
335608;0;0.6;0.2;
338369;87;0.6;0.6;
141071;15;0.6;0.6;
333967;29;0.6;1.0;
166670;53;0.6;0.6;
154043;0;0.6;0.2;
59588;20;0.6;0.2;
226876;0;0.6;1.0;
148446;0;0.6;0.4;
329555;59;0.6;0.4;
306373;49;0.6;0.8;
192686;0;0.6;0.2;
245419;20;0.6;1.0;
112750;0;0.6;0.6;
219892;37;0.6;0.6;
344562;0;0.6;1.0;
333627;12;0.6;1.0;
335121;13;0.6;0.8;
345189;0;0.6;1.0;
163654;33;0.6;0.6;
327803;0;0.6;0.8;
323649;5;0.6;1.0;
345542;0;0.6;1.0;
321801;33;0.6;1.0;
346386;48;0.6;1.0;
344341;16;0.6;0.4;
242704;93;0.6;0.8;
318945;0;0.6;0.4;
111553;67;0.6;0.6;
175649;47;0.6;0.6;
321080;4;0.6;0.6;
320375;0;0.6;0.2;
328891;114;0.6;0.6;
296500;0;0.6;0.4;
332935;32;0.6;0.4;
190947;62;0.6;1.0;
327842;0;0.6;0.4;
309096;58;0.6;0.4;
153109;70;0.6;0.6;
331299;0;0.6;0.8;
325807;0;0.6;0.6;
339066;80;0.6;1.0;
141855;100;0.6;0.4;
330852;29;0.6;0.8;
112525;53;0.6;0.2;
323060;9;0.6;0.2;
300453;28;0.6;0.6;
248777;20;0.6;0.8;
323153;0;0.6;0.6;
328179;20;0.6;0.4;
344290;38;0.6;0.6;
343888;48;0.6;0.6;
343629;60;0.6;0.8;
160005;39;0.6;0.6;
159779;13;0.6;0.6;
248755;0;0.6;0.4;
333464;62;0.6;0.1;
44908;424;0.6;0.1;
338819;59;0.6;0.2;
215599;21;0.6;0.2;
328837;72;0.6;0.1;
344720;0;0.6;0.4;
201057;89;0.6;0.1;
335590;25;0.6;0.4;
153183;71;0.6;0.2;
341301;0;0.6;0.4;
126811;29;0.6;0.1;
345003;2;0.6;0.2;
332717;81;0.6;0.6;
333323;0;0.6;0.1;
191028;9;0.6;0.2;
181991;44;0.8;0.1;
325576;35;0.6;0.4;
162702;20;0.6;0.1;
333677;0;0.6;0.1;
344074;0;0.6;0.7;
345455;37;0.6;0.6;
199989;0;0.6;0.1;
345541;0;0.6;1.0;
335545;45;0.6;0.6;
317576;0;0.6;0.4;
336766;15;0.6;0.1;
121088;24;0.6;0.6;
196675;29;0.6;0.1;
307052;10;0.6;1.0;
92337;67;0.6;0.1;
342986;0;0.6;0.55;
318387;0;0.6;0.4;
312430;46;0.6;0.6;
76205;0;0.6;0.1;
318711;0;0.6;0.4;
154380;0;0.6;1.0;
330275;0;0.6;1.0;
296932;38;0.6;0.1;
192458;10;0.8;0.4;
175854;0;0.6;0.1;
159906;28;0.6;0.1;
135884;45;0.6;0.1;
313455;219;0.6;0.4;
197168;30;0.6;0.1;
104491;32;0.6;0.4;
160987;0;0.6;0.1;
342512;19;0.6;0.55;
145664;93;0.6;0.4;
205447;53;0.6;0.4;
333337;0;0.6;0.25;
174231;89;0.6;0.1;
120245;24;0.6;0.1;
336676;0;0.6;0.4;
161961;0;0.6;0.1;
107710;55;0.6;0.6;
313581;8;0.6;1.0;
343313;31;0.6;0.4;
128193;1;0.6;0.2;
133593;75;0.6;0.1;
268913;0;0.6;0.4;
313549;18;0.6;0.8;
146192;1;0.6;1.0;
343286;69;0.6;0.8;
345731;0;0.6;0.6;
323404;13;0.6;1.0;
186084;2;0.6;1.0;
197283;70;0.6;0.1;
345356;0;0.6;0.1;
279318;0;0.6;0.1;
235862;61;0.6;0.2;
164792;36;0.6;0.1;
333130;21;0.6;0.8;
224194;34;0.6;0.1;
127812;49;0.6;0.4;
318618;37;0.6;0.25;
340521;33;0.6;0.85;
302577;0;0.6;0.1;
162376;58;0.6;0.8;
324024;0;0.6;1.0;
160529;128;0.6;0.8;
124977;28;0.6;0.1;
188870;29;0.6;0.1;
248756;0;0.2;0.1;
337731;48;0.6;0.1;
178581;33;0.6;0.1;
310314;0;0.6;0.4;
113546;39;0.6;0.1;
