id;votes;priority;severity;precedence
298533;0;0.6;0.8;
188870;29;0.6;0.1;
331736;25;0.6;1.0;
312630;0;0.6;0.25;
345253;29;0.6;0.4;
345930;0;0.6;1.0;
279054;22;0.6;0.6;
333941;60;0.6;0.6;
100203;46;0.6;0.8;
325039;3;0.6;0.2;
335988;23;0.6;0.4;
344584;0;0.6;0.2;
288944;86;0.6;0.8;
325933;0;0.6;0.55;
312430;46;0.6;0.6;
164074;10;0.6;1.0;
322570;82;0.6;0.1;
211662;75;0.6;0.4;
310314;0;0.6;0.4;
335760;50;0.6;1.0;
143399;0;0.6;0.4;
342659;0;0.6;0.1;
125738;123;0.6;0.8;
317576;0;0.6;0.4;
302577;0;0.6;0.1;
333032;0;0.6;0.4;
313455;219;0.6;0.4;
135884;45;0.6;0.1;
154043;0;0.6;0.2;
241829;2;0.6;0.1;
302579;0;0.6;0.8;
317278;38;0.6;0.8;
321136;20;0.6;1.0;
107744;0;0.6;0.1;
288835;0;0.6;0.6;
336195;0;0.6;0.2;
313022;25;0.6;0.4;
333627;12;0.6;1.0;
161961;0;0.6;0.1;
219892;37;0.6;0.6;
44908;424;0.6;0.1;
338369;87;0.6;0.6;
333337;0;0.6;0.25;
135737;201;0.6;0.1;
313809;37;0.6;0.4;
324386;81;0.6;0.4;
127549;95;0.6;0.6;
344481;48;0.6;0.4;
274102;95;0.8;0.1;
342507;0;0.6;1.0;
124977;28;0.6;0.1;
140513;40;0.6;0.2;
244699;2;0.6;0.1;
333194;36;0.6;0.8;
314381;0;0.4;0.6;
345027;0;0.6;0.55;
214532;8;0.6;1.0;
160987;0;0.6;0.1;
109338;89;0.6;0.2;
346386;48;0.6;1.0;
168683;52;0.6;0.4;
318945;0;0.6;0.4;
226876;0;0.6;1.0;
335941;0;0.6;1.0;
124361;31;0.6;1.0;
193009;27;0.6;0.1;
279318;0;0.6;0.1;
340366;42;0.6;0.7;
343979;0;0.6;0.8;
330862;52;0.6;0.2;
287644;0;0.6;0.1;
333323;0;0.6;0.1;
