id;votes;priority;severity;precedence
318945;0;0.6;0.4;
243499;0;0.6;1.0;
278610;0;0.6;0.6;
238249;0;0.6;1.0;
302579;0;0.6;0.8;
292485;0;0.6;0.4;
312169;41;0.6;0.4;
316975;5;0.6;0.4;
78006;48;0.4;0.1;
333677;0;0.6;0.1;
331688;37;0.6;0.2;
160529;128;0.6;0.8;
325807;0;0.6;0.6;
338270;0;0.6;1.0;
181991;44;0.8;0.1;
243740;13;0.6;1.0;
333627;12;0.6;1.0;
112525;53;0.6;0.2;
309096;58;0.6;0.4;
340521;33;0.6;0.85;
329247;0;0.6;0.4;
121088;24;0.6;0.6;
186083;0;0.6;0.1;
92337;67;0.6;0.1;
344481;48;0.6;0.4;
333329;93;0.6;0.55;
313455;219;0.6;0.4;
197283;70;0.6;0.1;
342466;0;0.6;0.4;
315519;65;0.6;0.1;
241829;2;0.6;0.1;
151461;22;0.6;0.8;
148446;0;0.6;0.4;
171183;61;0.6;0.4;
189688;29;0.6;0.2;
328179;20;0.6;0.4;
296156;48;0.6;0.1;
242506;4;0.6;0.1;
339603;37;0.6;0.8;
324129;20;0.6;0.4;
343888;48;0.6;0.6;
333941;60;0.6;0.6;
333032;0;0.6;0.4;
304342;0;0.6;0.1;
343725;0;0.6;0.55;
339061;0;0.6;0.2;
226866;26;0.6;0.4;
83301;15;0.6;0.1;
345003;2;0.6;0.2;
343506;0;0.6;0.6;
339627;76;0.6;1.0;
345027;0;0.6;0.55;
319396;20;0.6;0.4;
336085;0;0.6;0.6;
317278;38;0.6;0.8;
44908;424;0.6;0.1;
189178;0;0.6;0.1;
200319;39;0.6;0.4;
256379;35;0.6;0.8;
90863;25;0.6;0.1;
344504;40;0.6;0.4;
214695;50;0.6;0.8;
345541;0;0.6;1.0;
326869;43;0.6;1.0;
127761;22;0.6;0.1;
344976;31;0.6;0.4;
101457;50;0.6;0.2;
345731;0;0.6;0.6;
343979;0;0.6;0.8;
146477;20;0.6;0.1;
316663;20;0.6;1.0;
125125;70;0.6;0.1;
332414;1;0.6;0.1;
156634;22;0.6;1.0;
344505;12;0.6;0.1;
333517;22;0.6;0.4;
322004;0;0.6;0.4;
129368;0;0.6;0.2;
261459;20;0.6;0.6;
344584;0;0.6;0.2;
328728;16;0.6;1.0;
307052;10;0.6;1.0;
324386;81;0.6;0.4;
335941;0;0.6;1.0;
140513;40;0.6;0.2;
328837;72;0.6;0.1;
242704;93;0.6;0.8;
344414;0;0.6;0.1;
315189;30;0.6;0.4;
313581;8;0.6;1.0;
176809;16;0.6;0.1;
328348;53;0.6;0.4;
160987;0;0.6;0.1;
189569;0;0.6;0.1;
342779;0;0.6;0.25;
107710;55;0.6;0.6;
311524;57;0.6;0.1;
207533;29;0.6;0.1;
325877;132;0.6;1.0;
336766;15;0.6;0.1;
288835;0;0.6;0.6;
172208;1;0.6;0.1;
323649;5;0.6;1.0;
332600;0;0.6;0.4;
306373;49;0.6;0.8;
311508;20;0.6;1.0;
192098;66;0.6;0.2;
325039;3;0.6;0.2;
93087;84;0.6;0.1;
162376;58;0.6;0.8;
342322;0;0.6;0.4;
129204;0;0.6;0.6;
312430;46;0.6;0.6;
197168;30;0.6;0.1;
215599;21;0.6;0.2;
179839;0;0.6;0.2;
283145;29;0.6;0.1;
171662;34;0.6;0.4;
126323;44;0.6;0.6;
341301;0;0.6;0.4;
224194;34;0.6;0.1;
340366;42;0.6;0.7;
338819;59;0.6;0.2;
174486;40;0.6;0.1;
153183;71;0.6;0.2;
210042;0;0.6;0.1;
344636;9;0.6;0.7;
339337;4;0.6;0.4;
335590;25;0.6;0.4;
336547;38;0.6;0.25;
330750;48;0.6;0.1;
153843;0;0.6;0.1;
268913;0;0.6;0.4;
324087;0;0.6;0.1;
109338;89;0.6;0.2;
322570;82;0.6;0.1;
78259;49;0.6;0.2;
140024;20;0.6;1.0;
272421;0;0.6;0.4;
346101;11;0.6;0.55;
333199;90;0.6;0.1;
226876;0;0.6;1.0;
287644;0;0.6;0.1;
330862;52;0.6;0.2;
317576;0;0.6;0.4;
344276;26;0.6;0.4;
186084;2;0.6;1.0;
140767;0;0.6;0.1;
345542;0;0.6;1.0;
