id;votes;priority;severity;precedence
274102;112;0.8;0.1;
345455;62;0.6;0.6;
327842;32;0.6;0.8;
335121;14;0.6;0.8;
101118;54;0.6;0.8;
344341;64;0.6;0.4;
323404;45;0.6;1.0;
342322;27;0.6;0.4;
268913;20;0.6;0.4;
76205;11;0.6;0.2;
334984;63;0.6;0.4;
342507;42;0.6;1.0;
267618;104;1.0;0.55;
162702;29;0.6;0.1;
294050;27;0.6;0.2;
344502;132;0.6;0.8;
309595;31;0.6;0.4;
315141;53;0.6;0.6;
332717;121;0.6;0.6;
343060;66;0.6;0.4;
326869;48;0.6;0.2;
269361;125;0.6;0.4;
324129;22;0.6;0.4;
244424;69;0.6;0.6;
318354;25;0.6;0.4;
127761;42;0.6;0.2;
333203;24;0.6;0.4;
293365;58;0.6;0.1;
343888;69;0.6;0.6;
219892;76;0.6;0.6;
328170;17;0.6;0.4;
344442;18;0.6;0.4;
226865;29;0.6;1.0;
332623;44;0.6;0.4;
163654;60;0.6;0.6;
146239;146;0.6;0.2;
186084;22;0.6;0.2;
344414;26;0.6;0.8;
323060;19;0.6;0.2;
190947;80;0.6;0.4;
129368;2;0.6;0.2;
171183;94;0.6;0.6;
335941;26;0.6;1.0;
343329;227;0.6;0.6;
338442;67;0.6;0.2;
325039;50;0.6;0.2;
109338;108;0.6;0.6;
307102;36;0.6;0.4;
156262;59;0.6;0.2;
338270;37;0.6;1.0;
321080;38;0.6;0.6;
280378;94;0.6;0.2;
309553;42;0.6;1.0;
89576;5;0.6;0.2;300453,
332122;83;0.6;1.0;
112525;54;0.6;0.2;
314381;32;0.4;0.6;
341301;2;0.6;0.4;
334032;14;0.6;0.6;
221603;108;0.6;0.1;
78006;63;0.4;0.4;
339676;72;0.8;0.2;
197168;70;0.6;0.1;
330750;60;0.6;1.0;
186083;47;0.6;0.8;
160988;88;0.6;1.0;
315189;60;0.6;0.2;
181991;94;0.8;0.1;
312169;45;0.6;0.4;
192686;43;0.6;0.2;
318546;90;0.6;0.6;
325877;151;0.6;0.6;
177367;31;0.6;0.1;
323603;27;0.6;0.8;
319396;38;0.6;0.4;
311608;84;0.6;0.6;
330852;61;0.6;0.8;
120245;53;0.6;0.1;
176095;23;0.6;0.8;
300453;34;0.6;0.6;
342512;58;0.6;0.55;
107003;70;0.6;0.1;
343087;40;0.6;0.6;
333050;44;0.6;0.8;
192098;83;0.6;0.2;
333636;62;0.6;0.2;
332600;41;0.6;0.4;
333194;50;0.6;0.8;
345504;44;0.6;0.6;
346101;15;0.6;0.55;
302579;7;0.6;1.0;
