id;votes;priority;severity;precedence
333194;36;0.6;0.55;
328179;20;0.6;0.1;
306373;49;0.6;0.1;
205305;0;0.6;0.1;
324386;68;0.6;0.4;
319761;16;0.6;0.4;
159779;0;0.6;0.1;
333130;0;0.6;0.2;
331817;0;0.6;0.1;
327842;0;0.6;0.4;
269408;0;0.6;0.2;
188870;0;0.6;0.1;
160987;0;0.6;0.1;
309279;0;0.6;0.4;
151461;22;0.6;0.1;
345775;0;0.6;0.4;
332623;0;0.6;0.4;
242506;0;0.6;0.1;
307102;0;0.6;0.4;
236291;18;0.6;0.4;
272421;0;0.6;0.1;
201057;89;0.6;0.1;
210042;0;0.6;0.1;
313549;0;0.6;0.8;
192098;66;0.6;0.1;
178581;33;0.6;0.1;
214532;0;0.6;0.1;
318618;20;0.6;0.25;
152837;5;0.6;0.1;
191028;0;0.6;0.1;
323153;0;0.6;0.1;
338236;5;0.6;0.4;
325035;0;0.6;0.6;
161961;0;0.6;0.1;
175735;35;0.6;0.1;
279318;0;0.6;0.1;
131604;0;0.6;0.1;
341680;0;0.6;0.4;
324376;0;0.6;0.4;
318457;20;0.6;1.0;
145664;93;0.6;0.4;
296932;38;0.6;0.1;
335608;0;0.6;0.6;
333402;15;0.6;0.4;
341967;0;0.6;0.6;
280798;0;0.6;0.4;
331736;25;0.6;0.25;
343255;4;1.0;0.85;
343327;19;0.6;0.4;
340521;33;0.6;0.85;
209372;29;0.6;0.1;
341301;0;0.6;0.4;
181974;0;0.6;0.1;
86649;0;0.6;0.1;
338066;0;0.6;0.55;
107710;55;0.6;0.4;
328891;114;0.6;0.1;
125738;123;0.6;0.1;
166624;45;0.6;0.1;
175649;32;0.6;0.1;
296156;48;0.6;0.1;
126731;0;0.6;0.2;
339676;53;0.8;0.4;
278610;0;0.6;0.1;
288413;33;0.6;1.0;
334485;0;0.6;0.1;
345455;37;0.6;0.4;
315189;30;0.6;0.25;
344502;83;0.6;0.8;
141855;90;0.6;0.1;
140513;9;0.6;0.1;
343313;20;0.6;0.4;
334984;20;0.6;0.4;
189178;0;0.6;0.1;
312630;0;0.6;0.25;
319014;0;0.6;0.1;
302579;0;0.6;0.1;
333199;49;0.6;0.1;
337731;26;0.6;0.1;
172630;23;0.6;0.25;
333812;38;0.6;0.1;
288944;53;0.6;0.1;
344449;0;0.6;0.1;
243499;0;0.6;1.0;
187408;65;0.6;0.4;
192458;10;0.8;0.4;
337641;23;0.6;0.4;
92337;60;0.6;0.1;
342937;0;0.6;0.4;
318354;0;0.6;0.4;
197068;10;0.6;0.1;
346386;21;0.6;0.1;
342265;20;0.6;0.1;
330203;0;0.6;0.2;
101118;20;0.6;0.1;
322655;5;0.6;1.0;
329320;0;0.6;0.1;
330419;0;0.6;0.8;
127761;0;0.6;0.1;
338819;30;0.6;0.1;
312795;0;0.6;0.1;
215723;0;0.6;0.2;
112525;15;0.6;0.1;
160988;9;0.6;0.1;
310785;68;0.6;0.4;
336676;0;0.6;0.4;
332949;0;0.6;0.4;
311524;20;0.6;0.1;
345931;0;0.6;0.4;
181991;44;0.8;0.1;
338113;70;0.6;0.4;
259599;0;0.6;0.1;
344481;48;0.6;0.4;
153843;0;0.6;0.1;
293365;20;0.6;0.1;
284250;40;0.6;0.4;
335941;0;0.6;0.1;
341196;42;0.6;0.7;
333203;0;0.6;0.4;
322570;36;0.6;0.1;
334550;21;0.6;0.2;
196675;20;0.6;0.1;
344632;0;0.6;0.4;
107744;0;0.6;0.1;
309553;20;0.6;0.4;
344074;0;0.6;0.7;
294396;0;0.6;0.4;
326869;43;0.6;0.25;
203355;47;0.6;0.1;
117283;50;0.8;0.1;
135737;151;0.6;0.1;
179775;44;0.6;0.1;
162702;20;0.6;0.1;
293133;0;0.6;0.4;
153183;22;0.6;0.1;
343916;0;0.6;0.55;
318945;0;0.6;0.1;
269361;58;0.6;0.1;
342659;0;0.6;0.1;
171183;61;0.6;0.4;
146181;13;0.6;0.1;
242704;57;0.6;0.1;
333446;69;0.6;0.2;
174231;59;0.6;0.1;
335988;23;0.6;0.25;
100203;21;0.6;0.8;
119787;24;0.6;0.8;
333656;0;0.6;0.25;
196808;22;0.6;1.0;
334749;0;0.6;0.4;
111553;67;0.6;0.1;
323815;57;0.6;0.4;
88391;0;0.6;0.1;
78006;48;0.4;0.1;
309595;2;0.6;0.4;
337730;41;0.6;0.4;
331688;37;0.6;0.1;
345218;24;0.6;0.1;
323603;0;0.6;0.1;
248756;0;0.2;0.1;
197283;20;0.6;0.1;
241129;75;0.6;0.1;
333627;12;0.6;0.4;
296500;0;0.6;0.1;
342779;0;0.6;0.25;
344636;9;0.6;0.7;
311508;20;0.6;0.1;
330862;19;0.6;0.4;
146239;98;0.6;1.0;
336547;38;0.6;0.25;
344366;0;0.6;0.7;
206961;0;0.6;0.8;
163654;33;0.6;0.1;
189688;29;0.6;0.1;
297883;0;0.6;0.1;
193723;0;0.6;0.1;
200317;0;0.6;0.1;
318546;44;0.6;0.1;
298533;0;0.6;0.1;
140024;20;0.6;1.0;
326064;2;0.6;0.4;
339574;0;0.6;0.4;
345356;0;0.6;0.1;
112750;0;0.6;0.1;
156634;0;0.6;0.2;
328837;30;0.6;0.1;
134346;20;0.6;0.1;
325877;132;0.6;0.4;
345930;0;0.6;0.4;
241502;40;1.0;0.1;
320376;22;0.6;0.6;
235862;61;0.6;0.4;
78259;0;0.6;0.2;
333337;0;0.6;0.25;
333032;0;0.6;0.55;
341617;0;0.6;0.7;
342811;0;0.6;0.2;
143399;0;0.6;0.4;
321801;2;0.6;0.4;
322532;29;0.6;0.4;
345542;0;0.6;0.7;
226905;20;1.0;0.1;
345003;2;0.6;0.1;
90863;0;0.6;0.1;
283227;11;0.6;0.1;
190947;30;0.6;0.1;
300453;15;0.6;0.1;
330852;18;0.6;0.4;
120245;24;0.6;0.1;
148390;59;0.6;0.1;
128193;1;0.6;0.1;
221603;91;0.6;0.1;
126772;61;0.6;0.1;
344414;0;0.6;0.1;
333636;25;0.6;0.1;
174486;40;0.6;0.1;
129368;0;0.6;0.1;
322004;0;0.6;0.4;
129204;0;0.6;0.1;
160005;20;0.6;0.8;
292766;25;0.6;0.8;
317576;0;0.6;0.4;
126740;19;0.6;0.8;
248755;0;0.6;0.1;
142915;0;0.6;0.8;
331929;88;0.6;0.4;
345908;0;0.6;0.55;
344551;0;0.6;0.1;
186079;13;0.6;0.1;
339061;0;0.6;0.4;
311549;1;0.6;0.4;
336195;0;0.6;0.55;
314395;82;0.6;0.2;
215599;0;0.6;0.2;
343329;133;0.6;0.7;
313022;0;0.6;0.1;
346102;0;0.6;0.8;
146192;1;0.6;0.1;
202085;0;0.6;0.1;
89576;0;0.6;1.0;300453,
177019;35;0.6;0.1;
336085;0;0.6;0.6;
329555;32;0.6;0.8;
171662;0;0.6;1.0;
330221;42;0.6;0.55;
176809;16;0.6;0.1;
338442;35;0.6;0.4;
81805;38;0.6;0.4;
328104;99;0.6;0.4;
238249;0;0.6;0.1;
102868;20;0.6;0.1;
310073;0;0.6;0.1;
109338;80;0.6;0.1;
124977;22;0.6;0.1;
189471;0;0.6;0.1;
192686;0;0.6;0.1;
256379;35;0.6;0.1;
344940;0;0.6;0.1;
214695;0;0.6;0.1;
339872;24;0.6;0.4;
344720;0;0.6;0.6;
164074;0;0.6;0.6;
330357;50;0.6;0.4;
324024;0;0.6;1.0;
315806;44;0.6;0.2;
280378;66;0.6;0.4;
324940;4;0.6;0.1;
317964;48;0.6;0.4;
335855;5;0.6;0.8;
339603;37;0.6;0.85;
331281;22;0.6;0.4;
344505;12;0.6;0.1;
82430;40;0.6;0.1;
330750;48;0.6;0.1;
331465;0;0.6;0.55;
311608;47;0.6;0.8;
340778;0;0.6;0.1;
121088;24;0.6;0.1;
140514;10;0.6;0.1;
333409;125;0.6;0.1;
333401;10;0.6;0.8;
59974;30;0.6;0.8;
186084;0;0.6;0.1;
253886;23;0.6;0.1;
344826;0;0.6;0.2;
293512;50;0.6;0.1;
343088;0;0.6;0.1;
292485;0;0.6;0.4;
339337;4;0.6;0.4;
343506;0;0.6;0.1;
315141;0;0.6;0.4;
175854;0;0.6;0.1;
277348;0;0.6;0.1;
333517;0;0.6;0.55;
124361;31;0.6;1.0;
337719;0;0.6;0.1;
338031;8;0.6;0.4;
346101;11;0.6;0.55;
344267;0;0.6;0.1;
343261;21;0.6;0.55;
328348;18;0.6;0.25;
333329;55;0.6;0.55;
335760;0;0.6;0.55;
312430;46;0.6;0.25;
324087;0;0.6;0.1;
148446;0;0.6;0.1;
333464;62;0.6;0.1;
333941;60;0.6;1.0;
332414;1;0.6;0.1;
335590;20;0.6;0.4;
332600;0;0.6;0.1;
345504;0;0.6;0.4;
328184;83;0.6;0.55;
267508;58;0.6;0.1;
317278;0;0.6;0.4;
120384;0;0.6;0.1;
334032;3;0.6;0.4;
344112;0;0.6;0.4;
315519;65;0.6;0.1;
314752;0;0.6;0.4;
335121;0;0.6;0.55;
344976;11;0.6;0.4;
216689;38;0.6;0.8;
154380;0;0.6;0.1;
159138;0;0.6;0.1;
342322;0;0.6;0.4;
164792;36;0.6;0.1;
334399;0;0.6;0.1;
333050;0;0.6;0.4;
345602;0;0.6;0.4;
345189;0;0.6;0.55;
141071;15;0.6;0.1;
176095;0;0.6;0.1;
284474;93;0.6;0.1;
138956;20;0.6;0.1;
318596;20;0.6;0.1;
328170;0;0.6;0.4;
316975;5;0.6;0.4;
333450;20;0.6;0.1;
226771;0;0.6;0.1;
342507;0;0.6;0.4;
344442;1;0.6;0.25;
339066;80;0.6;0.4;
328728;16;0.6;0.4;
332717;45;0.6;0.1;
