id;votes;priority;severity;precedence
172630;23;0.6;0.25;
277348;0;0.6;0.1;
333402;15;0.6;0.4;
141071;15;0.6;0.1;
269361;58;0.6;0.1;
134346;20;0.6;0.1;
323429;20;0.6;0.1;
339337;4;0.6;0.4;
125738;123;0.6;0.1;
101118;20;0.6;0.1;
267975;26;0.6;0.1;
314752;0;0.6;0.4;
328891;114;0.6;0.1;
211662;26;0.6;0.1;
325039;3;0.6;0.4;
333032;0;0.6;0.55;
148446;0;0.6;0.1;
326869;43;0.6;0.25;
336195;0;0.6;0.55;
317576;0;0.6;0.4;
333450;20;0.6;0.1;
344074;0;0.6;0.7;
145664;93;0.6;0.4;
288944;53;0.6;0.1;
248755;0;0.6;0.1;
344632;0;0.6;0.4;
279318;0;0.6;0.1;
296932;38;0.6;0.1;
153109;70;0.6;0.1;
146181;13;0.6;0.1;
344442;1;0.6;0.25;
330419;0;0.6;0.8;
311608;47;0.6;0.8;
335941;0;0.6;0.1;
312430;46;0.6;0.25;
345189;0;0.6;0.55;
244699;2;0.6;0.1;
321801;2;0.6;0.4;
142915;0;0.6;0.8;
333194;36;0.6;0.55;
341196;42;0.6;0.7;
176809;16;0.6;0.1;
346464;44;0.6;0.4;
126772;61;0.6;0.1;
318618;20;0.6;0.25;
310785;68;0.6;0.4;
203355;47;0.6;0.1;
344505;12;0.6;0.1;
344826;0;0.6;0.2;
241829;2;0.6;0.1;
100203;21;0.6;0.8;
309279;0;0.6;0.4;
337730;41;0.6;0.4;
140513;9;0.6;0.1;
332717;45;0.6;0.1;
107744;0;0.6;0.1;
337731;26;0.6;0.1;
109338;80;0.6;0.1;
243499;0;0.6;1.0;
343506;0;0.6;0.1;
340778;0;0.6;0.1;
322570;36;0.6;0.1;
227290;20;0.6;0.1;
197068;10;0.6;0.1;
329555;32;0.6;0.8;
307102;0;0.6;0.4;
322532;29;0.6;0.4;
215723;0;0.6;0.2;
226905;20;1.0;0.1;
241129;75;0.6;0.1;
300453;15;0.6;0.1;
312795;0;0.6;0.1;
235862;61;0.6;0.4;
345602;0;0.6;0.4;
146477;20;0.6;0.1;
344584;0;0.6;0.4;
335121;0;0.6;0.55;
333050;0;0.6;0.4;
