id;votes;priority;severity;precedence
314395;130;0.6;0.4;
142915;32;0.6;0.1;
344341;6;0.6;0.4;
307052;4;0.6;0.1;
333032;21;0.6;0.55;
344940;49;0.6;0.1;
192098;39;0.6;0.1;
346101;50;0.6;0.55;
346102;29;0.6;0.55;
143647;24;0.6;0.1;
117648;45;0.6;0.1;
328891;66;0.6;0.1;
339066;9;0.6;0.4;
331299;33;0.6;0.25;
306373;34;0.6;0.1;
341301;5;0.6;0.55;
330843;135;0.6;0.1;
323649;20;0.6;0.4;
104523;68;0.6;0.1;
322655;43;0.6;0.1;
296500;45;0.6;0.1;
176810;34;0.6;0.1;
166670;14;0.6;0.1;
120384;46;0.6;0.1;
318232;21;0.6;0.4;
89576;21;0.6;0.1;300453,
333627;24;0.6;0.4;
181974;50;0.6;0.1;
312795;22;0.6;0.1;
111553;68;0.6;0.1;
333941;67;0.6;0.4;
328728;17;0.6;0.4;
219892;49;0.6;0.1;
221603;48;0.6;0.1;
341617;7;0.6;0.7;
339061;33;0.6;0.4;
345908;9;0.6;0.55;
333656;39;0.6;0.25;
323404;42;0.6;0.1;
284250;2;0.6;0.4;
329320;50;0.6;0.1;
332264;19;0.6;0.25;
159779;2;0.6;0.1;
248756;1;0.2;0.1;
261459;41;0.6;0.25;
342594;46;0.6;0.4;
341196;35;0.6;0.7;
331803;16;0.6;0.4;
216689;48;0.6;0.1;
109338;126;0.6;0.1;
344976;17;0.6;0.4;
338442;17;0.6;0.4;
325576;24;0.6;0.4;
343506;24;0.6;0.1;
135884;57;0.6;0.1;
328179;42;0.6;0.1;
243740;53;0.6;0.1;
160005;31;0.6;0.1;
78006;40;0.4;0.1;
328569;34;0.6;0.1;
324024;29;0.6;0.4;
316663;64;0.6;0.1;
215723;34;0.6;0.1;
209372;32;0.6;0.1;
267508;60;0.6;0.1;
329555;34;0.6;0.4;
119787;29;0.6;0.1;
312630;1;0.6;0.25;
332935;10;0.6;0.4;
342466;11;0.6;0.4;
76205;27;0.6;0.1;
160529;120;0.6;0.1;
333337;38;0.6;0.25;
330419;45;0.6;0.4;
313809;25;0.6;0.4;
159906;25;0.6;0.1;
326064;28;0.6;0.4;
331307;39;0.6;0.1;
293365;36;0.6;0.1;
128193;17;0.6;0.1;
328312;46;0.6;0.4;
332623;0;0.6;0.4;
292766;20;0.6;0.1;
288944;22;0.6;0.1;
338111;20;0.6;0.4;
344276;0;0.6;0.4;
198625;20;0.6;0.1;
160988;0;0.6;0.1;
311508;20;0.6;0.1;
145294;0;0.6;0.1;
288835;0;0.6;0.1;
